,full_name,stargazers_count,language,description,created_at
0,LAION-AI/Open-Assistant,4889,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
1,shadcn/ui,3612,TypeScript,Beautifully designed components built with Radix UI and Tailwind CSS.,2023-01-04
2,tw93/Pake,9778,Rust,🤱🏻 Turn any webpage into a desktop app with Rust.  🤱🏻 很简单的用 Rust 打包网页生成很小的桌面 App,2022-10-14
3,krahets/hello-algo,6514,Java,"《Hello 算法》一本动画图解、能运行、可提问的数据结构与算法入门书。提供 Java, C++, Python, Go, JS, TS, C# 源代码。",2022-11-04
4,wong2/chat-gpt-google-extension,8826,SCSS,A browser extension that enhance search engines with ChatGPT,2022-12-04
5,hwchase17/langchain,4517,Python,⚡ Building applications with LLMs through composability ⚡,2022-10-17
6,google/comprehensive-rust,8270,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
7,sourcegraph/conc,4836,Go,Better structured concurrency for go,2023-01-02
8,jart/blink,4061,C,tiniest x86-64-linux emulator,2022-11-03
9,google/osv-scanner,4343,Go,Vulnerability scanner written in Go which uses the data provided by https://osv.dev,2022-11-14
10,pynecone-io/pynecone,3736,Python,🕸 Web apps in pure Python 🐍,2022-10-25
11,apple/ml-stable-diffusion,5077,Python,Stable Diffusion with Core ML on Apple Silicon,2022-11-16
12,humanloop/awesome-chatgpt,4320,,"Curated list of awesome tools, demos, docs for ChatGPT and GPT-3",2022-12-04
13,acheong08/ChatGPT,10048,Python,Lightweight package for interacting with ChatGPT's API by OpenAI. Uses reverse engineered official API.,2022-12-03
14,lencx/ChatGPT,6149,Rust,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)",2022-12-07
15,f/awesome-chatgpt-prompts,18192,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
16,google-research/tuning_playbook,11151,,A playbook for systematically maximizing the performance of deep learning models.,2023-01-18
17,book-searcher-org/book-searcher,4772,TypeScript,"Easy and fast book searcher, create and search your private library.",2022-11-24
18,karpathy/nanoGPT,9623,Jupyter Notebook,"The simplest, fastest repository for training/finetuning medium-sized GPTs.",2022-12-28
19,openblocks-dev/openblocks,4014,TypeScript,🔥 🔥 🔥 The Open Source Retool Alternative,2022-11-14
20,Stability-AI/stablediffusion,10303,Python,High-Resolution Image Synthesis with Latent Diffusion Models,2022-11-23
21,transitive-bullshit/chatgpt-api,5675,TypeScript,Node.js client for the unofficial ChatGPT API. 🔥,2022-12-03
22,lucidrains/PaLM-rlhf-pytorch,4589,Python,Implementation of RLHF (Reinforcement Learning with Human Feedback) on top of the PaLM architecture. Basically ChatGPT but with PaLM,2022-12-09
23,score-spec/spec,7396,,The Score Specification provides a developer-centric and platform-agnostic Workload specification to improve developer productivity and experience. It eliminates configuration inconsistencies between environments.,2022-10-31
24,vincelwt/chatgpt-mac,3157,JavaScript,"ChatGPT for Mac, living in your menubar.",2022-12-01
25,milanm/DevOps-Roadmap,3957,,DevOps Roadmap for 2022. with learning resources,2022-10-23
26,fuergaosi233/wechat-chatgpt,5411,TypeScript,Use ChatGPT On Wechat via wechaty,2022-12-06
27,calistus-igwilo/nitda-blockchain-scholarship,3047,HTML,Course materials for the NITDA Blockchain Scholarship,2022-12-10
28,atelier-anchor/smiley-sans,9711,HTML,得意黑 Smiley Sans：一款在人文观感和几何特征中寻找平衡的中文黑体,2022-11-11
29,openai/point-e,4072,Python,Point cloud diffusion for 3D model synthesis,2022-12-06
30,shadcn/taxonomy,3941,TypeScript,"An open source application built using the new router, server components and everything new in Next.js 13.",2022-10-18
31,ashawkey/stable-dreamfusion,3616,Python,"A pytorch implementation of text-to-3D dreamfusion, powered by stable diffusion.",2022-10-06
32,mli/autocut,3470,Python,用文本编辑器剪视频,2022-10-28
