,full_name,stargazers_count,language,description,created_at
0,fathyb/carbonyl,10325,Rust,Chromium running inside your terminal,2023-01-20
1,LAION-AI/Open-Assistant,14070,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
2,shadcn/ui,7808,TypeScript,Beautifully designed components built with Radix UI and Tailwind CSS.,2023-01-04
3,openblocks-dev/openblocks,4092,TypeScript,🔥 🔥 🔥 The Open Source Retool Alternative,2022-11-14
4,acheong08/ChatGPT,14896,Python,Reverse engineered ChatGPT API,2022-12-03
5,krahets/hello-algo,7939,Java,"《Hello 算法》一本动画图解、能运行、可提问的数据结构与算法入门书，支持 Java, C++, Python, Go, JS, TS, C#, Swift, Zig 等语言。",2022-11-04
6,PlexPt/awesome-chatgpt-prompts-zh,5077,,ChatGPT 中文调教指南。各种场景使用指南。学习怎么让它听你的话。,2022-12-12
7,transitive-bullshit/chatgpt-api,7669,TypeScript,Node.js client for the unofficial ChatGPT API. 🔥,2022-12-03
8,apple/ml-stable-diffusion,5297,Python,Stable Diffusion with Core ML on Apple Silicon,2022-11-16
9,google/comprehensive-rust,8994,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
10,book-searcher-org/book-searcher,4840,TypeScript,"Easy and fast book searcher, create and search your private library.",2022-11-24
11,jerryjliu/gpt_index,3568,Python,GPT Index is a project consisting of a set of data structures designed to make it easier to use large external knowledge bases with LLMs.,2022-11-02
12,localsend/localsend,5401,Dart,An open source cross-platform alternative to AirDrop,2022-12-16
13,jart/blink,4736,C,tiniest x86-64-linux emulator,2022-11-03
14,f/awesome-chatgpt-prompts,23285,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
15,LazyVim/LazyVim,3189,Lua,Neovim config for the lazy,2022-12-30
16,humanloop/awesome-chatgpt,4746,,"Curated list of awesome tools, demos, docs for ChatGPT and GPT-3",2022-12-04
17,techiescamp/kubernetes-learning-path,3983,,A roadmap to learn Kubernetes from scratch (Beginner to Advanced level),2022-11-16
18,wong2/chatgpt-google-extension,9616,TypeScript,A browser extension that enhance search engines with ChatGPT,2022-12-04
19,Stability-AI/stablediffusion,11007,Python,High-Resolution Image Synthesis with Latent Diffusion Models,2022-11-23
20,hiifeng/V2ray-for-Doprax,3716,Dockerfile,"The tool can install v2ray on the Doprax, including VMess and VLess protocols, it will automatically switch IP, you need to fork this projects, read readme.md and run it. Create By ifeng.",2022-12-28
21,google/osv-scanner,4466,Go,Vulnerability scanner written in Go which uses the data provided by https://osv.dev,2022-11-14
22,fuergaosi233/wechat-chatgpt,7128,TypeScript,Use ChatGPT On Wechat via wechaty,2022-12-06
23,karpathy/nanoGPT,12342,Python,"The simplest, fastest repository for training/finetuning medium-sized GPTs.",2022-12-28
24,sourcegraph/conc,5657,Go,Better structured concurrency for go,2023-01-02
25,lencx/ChatGPT,12370,Rust,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)",2022-12-07
26,openai/point-e,4239,Python,Point cloud diffusion for 3D model synthesis,2022-12-06
27,google-research/tuning_playbook,15130,,A playbook for systematically maximizing the performance of deep learning models.,2023-01-18
28,atelier-anchor/smiley-sans,10060,HTML,得意黑 Smiley Sans：一款在人文观感和几何特征中寻找平衡的中文黑体,2022-11-11
29,timothybrooks/instruct-pix2pix,3308,Python,,2023-01-09
30,vincelwt/chatgpt-mac,3687,JavaScript,"ChatGPT for Mac, living in your menubar.",2022-12-01
31,lucidrains/PaLM-rlhf-pytorch,5098,Python,Implementation of RLHF (Reinforcement Learning with Human Feedback) on top of the PaLM architecture. Basically ChatGPT but with PaLM,2022-12-09
32,calistus-igwilo/nitda-blockchain-scholarship,3053,HTML,Course materials for the NITDA Blockchain Scholarship,2022-12-10
33,mpociot/chatgpt-vscode,3311,TypeScript,A VSCode extension that allows you to use ChatGPT,2022-12-03
34,rawandahmad698/PyChatGPT,3216,Python,"⚡️ Python client for the unofficial ChatGPT API with auto token regeneration, conversation tracking, proxy support and more.",2022-12-05
